9 STRING,mHSC-GM,1000,0.4000,1.0000,0.9118,0.3486
0 STRING,mHSC-L,500,0.4000,1.0000,0.9171,0.3494
1 STRING,mHSC-L,500,0.4000,1.0000,0.9123,0.3526
2 STRING,mHSC-L,500,0.4000,1.0000,0.9169,0.3576
3 STRING,mHSC-L,500,0.4000,1.0000,0.9182,0.3489
4 STRING,mHSC-L,500,0.4000,1.0000,0.9152,0.3547
5 STRING,mHSC-L,500,0.4000,1.0000,0.9178,0.3490
6 STRING,mHSC-L,500,0.4000,1.0000,0.9252,0.4205
7 STRING,mHSC-L,500,0.4000,1.0000,0.9164,0.3524
8 STRING,mHSC-L,500,0.4000,1.0000,0.9195,0.3479
9 STRING,mHSC-L,500,0.4000,1.0000,0.9125,0.3307
0 STRING,mHSC-L,1000,0.4000,1.0000,0.8879,0.3167
