2,STRING,hESC,500,0.4000,1.0000,0.9516,0.3189
3,STRING,hESC,500,0.4000,1.0000,0.9514,0.3441
4,STRING,hESC,500,0.4000,1.0000,0.9528,0.3600
5,STRING,hESC,500,0.4000,1.0000,0.9508,0.3342
6,STRING,hESC,500,0.4000,1.0000,0.9524,0.3538
7,STRING,hESC,500,0.4000,1.0000,0.9537,0.3733
8,STRING,hESC,500,0.4000,1.0000,0.9433,0.2372
9,STRING,hESC,500,0.4000,1.0000,0.9513,0.3541
0,STRING,hESC,1000,0.4000,1.0000,0.9377,0.3301
1,STRING,hESC,1000,0.4000,1.0000,0.9376,0.2961
2,STRING,hESC,1000,0.4000,1.0000,0.9358,0.3016
3,STRING,hESC,1000,0.4000,1.0000,0.9377,0.3066
4,STRING,hESC,1000,0.4000,1.0000,0.9377,0.3333
5,STRING,hESC,1000,0.4000,1.0000,0.9376,0.2674
6,STRING,hESC,1000,0.4000,1.0000,0.9382,0.3222
7,STRING,hESC,1000,0.4000,1.0000,0.9372,0.3097
8,STRING,hESC,1000,0.4000,1.0000,0.9365,0.3041
9,STRING,hESC,1000,0.4000,1.0000,0.9359,0.3069
0,Specific,hESC,500,0.4000,1.0000,0.8521,0.5626
1,Specific,hESC,500,0.4000,1.0000,0.8535,0.5649
2,Specific,hESC,500,0.4000,1.0000,0.8524,0.5595
3,Specific,hESC,500,0.4000,1.0000,0.8490,0.5639
4,Specific,hESC,500,0.4000,1.0000,0.8528,0.5602
5,Specific,hESC,500,0.4000,1.0000,0.8529,0.5666
6,Specific,hESC,500,0.4000,1.0000,0.8487,0.5615
7,Specific,hESC,500,0.4000,1.0000,0.8505,0.5597
8,Specific,hESC,500,0.4000,1.0000,0.8543,0.5695
9,Specific,hESC,500,0.4000,1.0000,0.8577,0.5736
0,Specific,hESC,1000,0.4000,1.0000,0.8454,0.5582
1,Specific,hESC,1000,0.4000,1.0000,0.8457,0.5594
2,Specific,hESC,1000,0.4000,1.0000,0.8505,0.5651
3,Specific,hESC,1000,0.4000,1.0000,0.8455,0.5548
4,Specific,hESC,1000,0.4000,1.0000,0.8465,0.5609
5,Specific,hESC,1000,0.4000,1.0000,0.8496,0.5646
6,Specific,hESC,1000,0.4000,1.0000,0.8519,0.5668
7,Specific,hESC,1000,0.4000,1.0000,0.8485,0.5631
8,Specific,hESC,1000,0.4000,1.0000,0.8504,0.5655
9,Specific,hESC,1000,0.4000,1.0000,0.8503,0.5624
0,Non-Specific,hESC,500,0.4000,1.0000,0.8397,0.0874
1,Non-Specific,hESC,500,0.4000,1.0000,0.8451,0.0875
2,Non-Specific,hESC,500,0.4000,1.0000,0.8440,0.0853
3,Non-Specific,hESC,500,0.4000,1.0000,0.8420,0.0843
4,Non-Specific,hESC,500,0.4000,1.0000,0.8414,0.0792
5,Non-Specific,hESC,500,0.4000,1.0000,0.8438,0.0858
6,Non-Specific,hESC,500,0.4000,1.0000,0.8429,0.0845
7,Non-Specific,hESC,500,0.4000,1.0000,0.8413,0.0820
8,Non-Specific,hESC,500,0.4000,1.0000,0.8460,0.0933
9,Non-Specific,hESC,500,0.4000,1.0000,0.8419,0.0824
0,Non-Specific,hESC,1000,0.4000,1.0000,0.8420,0.0862
1,Non-Specific,hESC,1000,0.4000,1.0000,0.8434,0.0825
2,Non-Specific,hESC,1000,0.4000,1.0000,0.8423,0.0790
3,Non-Specific,hESC,1000,0.4000,1.0000,0.8347,0.0792
4,Non-Specific,hESC,1000,0.4000,1.0000,0.8376,0.0765
5,Non-Specific,hESC,1000,0.4000,1.0000,0.8417,0.0838
6,Non-Specific,hESC,1000,0.4000,1.0000,0.8487,0.0845
7,Non-Specific,hESC,1000,0.4000,1.0000,0.8193,0.0849
8,Non-Specific,hESC,1000,0.4000,1.0000,0.8261,0.0893
9,Non-Specific,hESC,1000,0.4000,1.0000,0.8187,0.0701
0,STRING,hESC,500,0.6000,1.0000,0.9550,0.3787
1,STRING,hESC,500,0.6000,1.0000,0.9547,0.3452
2,STRING,hESC,500,0.6000,1.0000,0.9517,0.3489
3,STRING,hESC,500,0.6000,1.0000,0.9552,0.4000
4,STRING,hESC,500,0.6000,1.0000,0.9545,0.3812
5,STRING,hESC,500,0.6000,1.0000,0.9550,0.3636
6,STRING,hESC,500,0.6000,1.0000,0.9540,0.3687
7,STRING,hESC,500,0.6000,1.0000,0.9441,0.2618
8,STRING,hESC,500,0.6000,1.0000,0.9531,0.3676
9,STRING,hESC,500,0.6000,1.0000,0.9572,0.4286
0,STRING,hESC,1000,0.6000,1.0000,0.9360,0.2900
1,STRING,hESC,1000,0.6000,1.0000,0.9379,0.3183
2,STRING,hESC,1000,0.6000,1.0000,0.9385,0.3264
3,STRING,hESC,1000,0.6000,1.0000,0.9380,0.3064
4,STRING,hESC,1000,0.6000,1.0000,0.9376,0.3048
5,STRING,hESC,1000,0.6000,1.0000,0.9385,0.3208
6,STRING,hESC,1000,0.6000,1.0000,0.9393,0.3287
7,STRING,hESC,1000,0.6000,1.0000,0.9393,0.3416
8,STRING,hESC,1000,0.6000,1.0000,0.9383,0.3171
9,STRING,hESC,1000,0.6000,1.0000,0.9387,0.3177
0,Specific,hESC,500,0.6000,1.0000,0.8551,0.5784
1,Specific,hESC,500,0.6000,1.0000,0.8561,0.5750
2,Specific,hESC,500,0.6000,1.0000,0.8520,0.5615
3,Specific,hESC,500,0.6000,1.0000,0.8540,0.5674
4,Specific,hESC,500,0.6000,1.0000,0.8475,0.5604
5,Specific,hESC,500,0.6000,1.0000,0.8573,0.5734
6,Specific,hESC,500,0.6000,1.0000,0.8536,0.5652
7,Specific,hESC,500,0.6000,1.0000,0.8549,0.5746
8,Specific,hESC,500,0.6000,1.0000,0.8610,0.5712
9,Specific,hESC,500,0.6000,1.0000,0.8546,0.5738
0,Specific,hESC,1000,0.6000,1.0000,0.8503,0.5649
1,Specific,hESC,1000,0.6000,1.0000,0.8535,0.5769
2,Specific,hESC,1000,0.6000,1.0000,0.8457,0.5560
3,Specific,hESC,1000,0.6000,1.0000,0.8472,0.5576
4,Specific,hESC,1000,0.6000,1.0000,0.8481,0.5588
5,Specific,hESC,1000,0.6000,1.0000,0.8519,0.5680
6,Specific,hESC,1000,0.6000,1.0000,0.8497,0.5613
7,Specific,hESC,1000,0.6000,1.0000,0.8502,0.5693
8,Specific,hESC,1000,0.6000,1.0000,0.8496,0.5642
9,Specific,hESC,1000,0.6000,1.0000,0.8491,0.5602
0,Non-Specific,hESC,500,0.6000,1.0000,0.8486,0.0883
1,Non-Specific,hESC,500,0.6000,1.0000,0.8471,0.0914
2,Non-Specific,hESC,500,0.6000,1.0000,0.8461,0.0871
3,Non-Specific,hESC,500,0.6000,1.0000,0.8482,0.0822
4,Non-Specific,hESC,500,0.6000,1.0000,0.8469,0.0902
5,Non-Specific,hESC,500,0.6000,1.0000,0.8444,0.0877
6,Non-Specific,hESC,500,0.6000,1.0000,0.8375,0.0819
7,Non-Specific,hESC,500,0.6000,1.0000,0.8560,0.0909
8,Non-Specific,hESC,500,0.6000,1.0000,0.8463,0.0851
9,Non-Specific,hESC,500,0.6000,1.0000,0.8342,0.0769
0,Non-Specific,hESC,1000,0.6000,1.0000,0.8358,0.0827
1,Non-Specific,hESC,1000,0.6000,1.0000,0.8362,0.0771
2,Non-Specific,hESC,1000,0.6000,1.0000,0.8397,0.0746
3,Non-Specific,hESC,1000,0.6000,1.0000,0.8423,0.0791
4,Non-Specific,hESC,1000,0.6000,1.0000,0.8368,0.0846
5,Non-Specific,hESC,1000,0.6000,1.0000,0.8431,0.0777
6,Non-Specific,hESC,1000,0.6000,1.0000,0.8413,0.0814
7,Non-Specific,hESC,1000,0.6000,1.0000,0.8357,0.0731
8,Non-Specific,hESC,1000,0.6000,1.0000,0.8352,0.0859
